,0,1
70,xgboost_seed_14_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[195, 2, 14, 12, 0.9282511210762332, 0.879539242483405, 0.46153846153846156, 0.9898477157360406, 0.8571428571428571, 0.9330143540669856, 0.6, 0.5972152401051838]"
71,xgboost_seed_14_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[187, 10, 15, 11, 0.8878923766816144, 0.8822725497852402, 0.4230769230769231, 0.949238578680203, 0.5238095238095238, 0.9257425742574258, 0.4680851063829788, 0.40911516099720024]"
72,xgboost_seed_14_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[187, 9, 9, 17, 0.918918918918919, 0.9177786499215072, 0.6538461538461539, 0.9540816326530612, 0.6538461538461539, 0.9540816326530612, 0.6538461538461539, 0.6079277864992151]"
73,xgboost_seed_14_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[187, 9, 14, 12, 0.8963963963963963, 0.9275902668759811, 0.46153846153846156, 0.9540816326530612, 0.5714285714285714, 0.9303482587064676, 0.5106382978723405, 0.45667114360757316]"
74,xgboost_seed_14_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[191, 5, 10, 16, 0.9324324324324325, 0.9593799058084773, 0.6153846153846154, 0.9744897959183674, 0.7619047619047619, 0.9502487562189055, 0.6808510638297872, 0.6481366655733545]"
75,xgboost_seed_15_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[185, 12, 12, 14, 0.8923766816143498, 0.91097227645451, 0.5384615384615384, 0.9390862944162437, 0.5384615384615384, 0.9390862944162437, 0.5384615384615384, 0.47754783287778213]"
76,xgboost_seed_15_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[189, 8, 11, 15, 0.9147982062780269, 0.8805154236626318, 0.5769230769230769, 0.9593908629441624, 0.6521739130434783, 0.945, 0.6122448979591837, 0.5659264034221093]"
77,xgboost_seed_15_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[193, 3, 15, 11, 0.918918918918919, 0.8237833594976453, 0.4230769230769231, 0.9846938775510204, 0.7857142857142857, 0.9278846153846154, 0.55, 0.5394300651876196]"
78,xgboost_seed_15_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[186, 10, 9, 17, 0.9144144144144144, 0.9232731554160126, 0.6538461538461539, 0.9489795918367347, 0.6296296296296297, 0.9538461538461539, 0.6415094339622641, 0.5930718542147291]"
79,xgboost_seed_15_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[186, 10, 10, 16, 0.9099099099099099, 0.9370094191522763, 0.6153846153846154, 0.9489795918367347, 0.6153846153846154, 0.9489795918367347, 0.6153846153846154, 0.5643642072213501]"
80,xgboost_seed_16_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[190, 7, 8, 18, 0.9327354260089686, 0.9584146817649355, 0.6923076923076923, 0.9644670050761421, 0.72, 0.9595959595959596, 0.7058823529411765, 0.6680878914535968]"
81,xgboost_seed_16_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[189, 8, 12, 14, 0.9103139013452914, 0.916243654822335, 0.5384615384615384, 0.9593908629441624, 0.6363636363636364, 0.9402985074626866, 0.5833333333333334, 0.5358102584905355]"
82,xgboost_seed_16_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[188, 8, 12, 14, 0.9099099099099099, 0.9089481946624803, 0.5384615384615384, 0.9591836734693877, 0.6363636363636364, 0.94, 0.5833333333333334, 0.5355600843672549]"
83,xgboost_seed_16_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[185, 11, 18, 8, 0.8693693693693694, 0.8463500784929356, 0.3076923076923077, 0.9438775510204082, 0.42105263157894735, 0.9113300492610837, 0.35555555555555557, 0.2891668446718613]"
84,xgboost_seed_16_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[186, 10, 12, 14, 0.9009009009009009, 0.8887362637362638, 0.5384615384615384, 0.9489795918367347, 0.5833333333333334, 0.9393939393939394, 0.5599999999999999, 0.504775962834915]"
85,xgboost_seed_17_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[187, 10, 16, 10, 0.8834080717488789, 0.8588442014837955, 0.38461538461538464, 0.949238578680203, 0.5, 0.9211822660098522, 0.4347826086956522, 0.37498449138225126]"
86,xgboost_seed_17_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[185, 12, 10, 16, 0.9013452914798207, 0.9242483404919952, 0.6153846153846154, 0.9390862944162437, 0.5714285714285714, 0.9487179487179487, 0.5925925925925927, 0.5370345559229796]"
87,xgboost_seed_17_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[195, 1, 18, 8, 0.9144144144144144, 0.8771585557299844, 0.3076923076923077, 0.9948979591836735, 0.8888888888888888, 0.9154929577464789, 0.4571428571428572, 0.4933539476315057]"
88,xgboost_seed_17_skf_3_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[190, 6, 14, 12, 0.9099099099099099, 0.9374018838304553, 0.46153846153846156, 0.9693877551020408, 0.6666666666666666, 0.9313725490196079, 0.5454545454545455, 0.5076522201451892]"
89,xgboost_seed_17_skf_4_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[181, 15, 7, 19, 0.9009009009009009, 0.9052197802197801, 0.7307692307692307, 0.923469387755102, 0.5588235294117647, 0.9627659574468085, 0.6333333333333334, 0.5841609241631697]"
90,xgboost_seed_18_skf_0_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[186, 11, 9, 17, 0.9103139013452914, 0.9070675517376026, 0.6538461538461539, 0.9441624365482234, 0.6071428571428571, 0.9538461538461539, 0.6296296296296297, 0.5792031143634108]"
91,xgboost_seed_18_skf_1_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[190, 7, 10, 16, 0.9237668161434978, 0.935572042171027, 0.6153846153846154, 0.9644670050761421, 0.6956521739130435, 0.95, 0.6530612244897959, 0.6118680080683163]"
92,xgboost_seed_18_skf_2_paras_151_lr_0.01_n_900_depth_7_subsample_0.8_scale_pos_weight_6,"[190, 6, 18, 8, 0.8918918918918919, 0.8681318681318682, 0.3076923076923077, 0.9693877551020408, 0.5714285714285714, 0.9134615384615384, 0.4, 0.36654246970400334]"
